,text,text_final
7603,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7604,"['i', ""'m"", 'at', 'terminal', '2', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['terminal']
7605,"['inside', '#', 'sanfrancisco', 'airport', ""'s"", '@', 'flysfo', 'triple-zero-plan', '-', 'energy']",[]
7606,"['inside', '#', 'sanfrancisco', 'airport', ""'s"", '@', 'flysfo', 'triple-zero-plan', '-', 'energy']",[]
7607,"['nice', 'shot', '!', 'thanks', 'for', 'sharing', '!', '*', 'amc']","['nice', 'thanks', 'amc']"
7608,"['sfo', 'yoga', 'room', '@', 'flysfo', '@', 'deltapic.twitter.com/ooxx6syjkd']","['yoga', 'room']"
7609,"['ord', 'bound', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7610,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7611,"['i', 'spent', 'a', 'week', 'reviewing', 'every', '@', 'americanexpress', 'centurion', 'lounge', 'in', 'the', 'country', '.', 'here', ""'s"", 'what', 'i', 'learned', 'at', '@', 'flysfo', ':', 'https', ':', '//thepointsguy.com/2017/08/centurion-lounges-san-francisco/', '…']","['spend', 'every', 'lounge']"
7612,"['leaving', '@', 'flysfo', 'heading', 'to', '@', 'flylaxairport', 'but', 'first', 'we', 'must', 'clear', '#', 'karlthefog', '@', 'united.pic.twitter.com/dgmfb86hr5']","['leave', 'first', 'must']"
7613,"['gon', 'na', 'really', 'need', 'to', 'run', 'to', 'meet', 'our', 'plane', 'in', 'orange', 'county', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', ')', 'https', ':', '//www.swarmapp.com/c/2v7poketxql']",['run']
7614,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7615,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7616,"['view', 'the', 'inside', 'look', ':', '@', 'tsa', 'layers', 'of', 'security', 'video', 'at', 'https', ':', '//www.flysfo.com/flight-info/security', '…pic.twitter.com/nzccznt6pu']","['tsa', 'layer', 'security']"
7617,"['can', 'you', 'send', 'a', 'pm', 'with', 'your', 'contact', 'info', 'so', 'we', 'can', 'investigate', 'and', 'follow', 'up', '?', '#', 'sfo']",['info']
7618,"['@', 'bankofamerica', 'no', 'atms', 'with', 'ca', '$', 'h', 'at', 'terminal', '3', '@', 'flysfo', '.', 'time', 'to', 'switch', 'banks', '.']","['bankofamerica', 'atm', 'h', 'terminal', 'time', 'bank']"
7619,"['@', 'flysfo', 'your', 'parking', 'lot', 'charged', 'me', 'twice', '...', 'how', 'can', 'i', 'reconcile', 'this', '?']","['parking', 'charge', 'reconcile']"
7620,"['#', 'cheers', 'enjoy', '!', '#', 'sfo']","['cheer', 'enjoy']"
7621,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7622,"['here', 'early']",[]
7623,"['download', 'the', '@', 'mobpassport', 'app', 'and', 'breeze', 'through', 'customs', '!', 'go', 'to', 'http', ':', '//www.flysfo.com/mobilepassport', 'for', 'more', 'details', '.', '#', 'sfopic.twitter.com/yqlrumj4ey']","['custom', 'detail']"
7624,"['my', 'flight', 'from', '@', 'dallaslovefield', 'via', '@', 'virginamerica', 'to', '@', 'flysfo', 'just', 'safely', 'landed', '!', 'it', 'was', 'a', 'smooth', 'flight', 'all', 'the', 'way']","['dallaslovefield', 'via', 'safely', 'landed']"
7625,"['worst', 'flying', 'experience', 'with', '@', 'tsa', 'at', '@', 'flysfo', '!', 'incredibly', 'unprofessional', 'service', 'especially', 'from', 'the', 'management']","['worst', 'experience', 'tsa', 'incredibly', 'unprofessional', 'service', 'management']"
7626,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7627,"['small', 'correction']",['correction']
7628,"['green', 'airports', 'like', '@', 'flysfo', 'are', 'setting', 'the', 'bar', 'for', 'energy', 'independence', '.', 'http', ':', '//www.buildings.com/article-details/articleid/21227/title/inside-san-francisco-airport-s-triple-zero-plan', '…']","['bar', 'independence']"
7629,"['in', 'cali', '.', 'flight', 'time', 'katlksfo', '4hrs', '22mins', '45secs', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', ')', 'https', ':', '//www.swarmapp.com/c/1sq43gj8lyn']","['time', 'katlksfo']"
7630,"['.', '@', 'flysfo', 'showcases', 'new', 'culinary', 'delights', 'at', 'international', 'terminal', 'http', ':', '//aviationpros.com/12361946']","['showcase', 'culinary', 'delight', 'terminal']"
7631,"['.', '@', 'flysfo', 'showcases', 'new', 'culinary', 'delights', 'at', 'international', 'terminal', 'http', ':', '//aviationpros.com/12361946']","['showcase', 'culinary', 'delight', 'terminal']"
7632,"['i', 'knew', '@', 'clear', 'at', '@', 'flysfo', 'rocked']",[]
7633,"['heading', 'back', 'to', '@', 'flysfo', 'from', '@', 'kefairport', 'after', 'another', 'great', 'trip', 'to', 'iceland', '.', 'hope', 'to', 'comeback', 'soon', '.', '#', 'platographpic.twitter.com/okhuznxmbu']","['back', 'kefairport', 'another', 'great', 'iceland', 'comeback']"
7634,"['#', 'sfo', 'celebrates', 'new', 'eatery', 'options', 'in', 'the', 'international', 'terminal', 'with', 'the', 'taste', 'of', 'it', '!', 'pic.twitter.com/f2gudw5zlw']","['eatery', 'option', 'terminal', 'taste']"
7635,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7636,"['thanks', 'for', 'the', '#', 'traveltips', '!', '@', 'flysfo', '#', 'bali', '#', 'airlineshttps', ':', '//twitter.com/upgrd/status/900039835724824576', '…']","['thanks', 'traveltips', 'bali', 'airlineshttps']"
7637,"['@', 'flysfo', 'why', 'is', 'there', 'no', 'synchronization', 'between', 'red', 'and', 'blue', 'trains', '?', 'red', 'across', 'from', 'blue', 'stop', 'did', ""n't"", 'wait', '.']","['synchronization', 'train', 'across', 'stop', 'wait']"
7638,"['@', 'flysfo', 'why', 'is', 'west', 'field', 'road', 'not', 'a', 'flag', 'stop', '?']","['field', 'flag', 'stop']"
7639,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7640,"['landed', 'at', '@', 'flysfo', '-', 'what', 'time', 'is', 'it', '?', 'what', 'day', 'is', 'this', '?', 'once', 'i', ""'m"", 'off', 'the', 'plane']",['time']
7641,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7642,"['add', 'ord', 'at', '87', 'decibels', 'and', 'tell', 'me', 'if', 'the', 'rest', 'means', 'crap', '.']","['decibel', 'rest', 'crap']"
7643,"['the', 'long', 'trek', 'home', 'begins', '.', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['trek']
7644,"['there', 'is', 'a', 'breakfast', 'place', 'near', 'the', 'dl', 'gates', 'i', 'can', 'recommend', 'ronny', '.']","['breakfast', 'dl', 'gate', 'recommend', 'ronny']"
7645,"['#', 'amberalert', ':', '9yo', 'daniel', 'morozov', 'abducted', 'by', '48yo', 'konstantin', 'morozov']","['amberalert', 'daniel', 'morozov', 'abduct', 'konstantin', 'morozov']"
7646,"['great', 'question']",['great']
7647,"['hey', '@', 'delta', 'why', 'do', ""n't"", 'they', 'have', 'cheese', 'omelets', 'in', 'the', '#', 'sfo', '@', 'flysfo', '#', 'skyclub', 'like', 'at', '#', 'dtw', 'and', '#', 'msp', '?', '–', 'bei', 'delta', 'sky', 'club']","['cheese', 'omelet', 'dtw', 'club']"
7648,"['in', 'the', '#', 'sfo', '@', 'flysfo', '@', 'delta', '#', 'skyclub', 'grabbing', 'a', 'bite', 'to', 'eat', '–', 'bei', 'delta', 'sky', 'club']","['bite', 'eat', 'club']"
7649,"['at', '#', 'sfo', '@', 'flysfo', 'flying', 'to', '#', 'bna', '@', 'fly_nashville', '@', 'delta', '–', 'bei', 'san', 'francisco', 'international', 'airport', '(', 'sfo', ')']",[]
7650,"['great', 'shot']",['great']
7651,"['because', 'they', 'knew', 'you', 'were', 'coming']",[]
7652,"['i', 'completely', 'understand', 'i', 'have', 'to', 'be', 'patted', 'down', 'but', 'there', 'has', 'to', 'be', 'some', 'process', 'to', 'make', 'it', 'smoother', '.', 'other', 'airports', 'have', 'dedicated', 'lines', '.']","['pat', 'process', 'dedicate', 'line']"
7653,"['the', 'whole', 'time', '@', 'flysfo', 'tsa', 'are', 'joking', 'making', 'friendly', 'small', 'talk', 'w/', 'other', 'passengers', 'yet', 'refused', 'to', 'simply', 'put', 'my', 'stuff', 'aside']","['whole', 'time', 'tsa', 'friendly', 'passenger', 'yet', 'simply', 'put', 'aside']"
7654,"['dear', '@', 'flysfo', 'and', '@', 'united']",[]
7655,"['@', 'flysfo', 'big', 'crowd', 'at', 'uber/lyft', 'pick', 'up', 'location', '.', 'horrible', 'traffic']","['crowd', 'location', 'horrible']"
7656,"['i', '’', 'm', 'back', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['back']
7657,['dark'],['dark']
7658,"['boston', 'bound', 'for', '@', 'typecon', '#', 'typecon2017', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7659,"['@', 'delta', '@', 'flysfo', 'need', 'to', 'really', 'get', 'the', 'ground', 'traffic', 'situation', 'worked', 'out', '...', 'landed', 'nearly', 'an', 'hour', 'ago', 'and', 'not', 'to', 'a', 'gate', 'yet']","['hour', 'gate', 'yet']"
7660,"['when', 'are', 'you', 'and', 'your', 'human', 'coming', '?']",[]
7661,"['.', '@', 'flysfo', ':', 'where', 'you', 'can', 'get', 'dinner', 'before', 'your', 'bags', 'arrive', 'on', 'the', 'carousel']","['dinner', 'bag', 'arrive', 'carousel']"
7662,"['you', 'just', 'cancelled', 'flight', '.', 'where', 'can', 'i', 'get', 'my', 'bag', '?']",['bag']
7663,"['i', 'apologize', 'but', 'you', 'will', 'need', 'to', 'see', 'an', 'agent', 'at', 'the', 'airport', 'for', 'that', '-jordan']","['apologize', 'see']"
7664,"['hey', '@', 'alaskaair', 'can', 'you', 'pull', 'my', 'bag', 'off', 'flight', '3376', '?', 'i', 'just', 'cancelled', 'the', 'flight', 'and', 'customer', 'service', 'line', 'is', 'very', 'long', 'at', '@', 'flysfo']","['bag', 'service', 'line']"
7665,"['and', '@', 'alaskaair', 'currently', 'stranded', 'in', '@', 'flysfo']",[]
7666,"['this', '@', 'skywestairlines', 'outage', 'is', 'ruining', 'everyone', ""'s"", 'monday', '.', '#', 'stranded', '#', 'flysfo', '#', 'nevernotdelayed']","['skywestairlines', 'outage', 'everyone', 'nevernotdelayed']"
7667,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7668,"['we', ""'ve"", 'been', 'sitting', 'on', 'a', 'stuffy', '@', 'united', 'plane', 'on', '@', 'flysfo', 'tarmac', 'for', '75mins', '.', 'i', 'actually', 'would', ""n't"", 'mind', 'being', 'dragged', 'off', 'the', 'right', 'about', 'now']","['stuffy', 'would', 'drag']"
7669,"['caught', 'the', '#', 'solareclipse2017', 'this', 'morning', 'in-flight', 'on', '#', 'westjet', '#', '1777', 'from', '@', 'flysfo', 'to', '@', 'yvrairport', 'using', 'a', 'nice', 'passengers', 'eclipse', 'glassespic.twitter.com/rma207ujv8']","['nice', 'passenger', 'eclipse']"
7670,"['‘', 'living', '’', 'at', 'sfo', 'cheaper', 'than', 'renting', 'in', 'the', 'city', '?', 'http', ':', '//www.sfchronicle.com/travel/departures/article/living-at-sfo-cheaper-than-renting-in-the-city-11882432.php', '&', 'cmpid=twitter-premium', '…', 'via', '@', 'sfchronicle', '@', 'spudhilton', '@', 'flysfo']","['cheap', 'rent', 'via', 'sfchronicle', 'spudhilton']"
7671,"['yesterday', 'my', 'human', 'booked', 'another', 'flight', 'to', '@', 'flysfo']",['another']
7672,"['current', '#', 'mood', ':', 'crying', 'in', '@', 'flysfo', 'because', 'i', 'have', 'never', 'felt', 'more', 'alone', 'in', 'my', 'life']","['mood', 'cry', 'never', 'alone']"
7673,"['can', 'u', 'see', 'the', '#', 'eclipse', '(', 'look', 'closely', ')', 'in', 'this', 'photo', '?', 'i', 'took', 'it', 'just', 'before', 'taking', 'off', 'from', '@', 'flysfo', 'pic.twitter.com/vbgkqagjbf']","['u', 'see', 'eclipse', 'closely', 'take', 'take']"
7674,"['home', 'sweet', 'home', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7675,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7676,"['@', 'flysfo', 'these', 'delays']",['delay']
7677,"['on', 'my', 'way', 'to', 'tucson', 'for', '2', 'days', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7678,"['we', 'had', 'our', 'safety', 'glasses', 'on', 'for', 'sure', '!', 'this', 'was', 'our', 'bur', ""'s"", 'eye', 'view', 'from', 'the', 'roof', 'of', 'our', 'terminal', '.', '#', 'airportthrowdown', '#', 'eclipse2017pic.twitter.com/yo6nuri8nu']","['safety', 'bur', 'roof', 'terminal']"
7679,"['from', 'eclipse', 'to', 'non-eclipse', 'in', '6', 'seconds', '.', 'a', 'view', 'from', 'vortac']","['eclipse', 'vortac']"
7680,"['when', 'the', 'left', 'hand', 'does', 'not', 'know', 'what', 'the', 'right', 'is', 'doing', '...']",['left']
7681,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7682,"['looping', 'back', 'around', 'on', 'this']","['loop', 'back', 'around']"
7683,"['@', 'flysfo', 'please', 'have', 'gates', 'available', 'when', 'long', 'haul', 'flights', 'land']","['please', 'gate', 'available', 'haul']"
7684,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7685,"['hi', 'rob']",['rob']
7686,"['sun', 'and', 'moon', 'are', 'aligning', '-', 'view', 'from', 'my', 'flight', 'to', '@', 'flysfo', 'to', 'talk', 'safety', 'at', '#', 'aamva', '!', 'http', ':', '//ow.ly/ntj430ezumo', '@', 'nscsafety', '@', 'roadtozerouspic.twitter.com/r6dfbsrldq']","['align', 'safety', 'aamva', 'nscsafety']"
7687,"['passed', 'through', 'an', 'eclipse', 'to', 'get', 'here/', 'w', '@', 'megancunningham', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', ')', 'https', ':', '//www.swarmapp.com/c/fz4kc3do5jl']","['pass', 'eclipse', 'w', 'megancunningham']"
7688,"['@', 'clear', 'did', ""n't"", 'save', 'me', 'anytime', '@', 'flysfo', 'today', '.', 'took', 'me', '2x', 'as', 'long', 'as', '@', 'tsa', 'pre', 'check', '?', 'since', 'when', 'do', 'i', 'need', 'to', 'take', 'laptops', 'out', 'and', 'shoes', 'off', '?']","['take', 'tsa', 'check', 'since', 'take', 'laptop']"
7689,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7690,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7691,"['wheels', 'up', 'to', 'london', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7692,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
7693,"['close', 'enough', '.']","['close', 'enough']"
7694,"['better', 'than', 'the', 'real', 'thing', '!']",[]
7695,"['here', 'at', 'the', 'pdx', 'offices', 'we', 're-enacted', '#', 'eclipse2017', 'for', 'anyone', 'who', 'may', 'have', 'missed', 'it', '!', '#', 'airportthrowdownpic.twitter.com/4ydf3yceuh']","['anyone', 'may']"
7696,"['thank', 'you', 'to', 'everyone', 'who', 'came', 'out', 'to', 'friday', ""'s"", 'airfield', '#', 'planespotting', 'event', '.', '#', 'aviation', '#', 'avgeeks', '#', 'sfopic.twitter.com/2xxctymh4t']","['thank', 'everyone']"
7697,"['beautiful', '!']",['beautiful']
7698,"['thanks', '!', '#', 'sfo', '#', 'solareclispe2017', '#', 'solareclipse']","['thanks', 'solareclipse']"
7699,"['great', 'shot']",['great']
7700,['nice'],['nice']
7701,"['in', 'case', 'you', 'missed', 'it', '!', '#', 'solareclipse2017', '#', 'sfopic.twitter.com/ajzfpmow4c']",[]
7702,"['what', ""'s"", 'better', 'than', 'spotting', 'a', 'plane', '?', 'spotting', 'two', 'planes', 'at', 'once', '!', '#', 'avgeek', '#', 'flysfo', '#', 'aviation', '#', 'planespotting', '#', 'united', '#', 'asiana', '#', 'flyingpic.twitter.com/s5ohensrim']",['two']
7703,"['looks', 'like', 'the', 'same', 'flight', 'number', '.', 'flight', 'goes', ':', 'mke-stl-sfo-san-phx-oak', ';', 'oakland', 'is', 'the', 'final', 'destinationpic.twitter.com/r3mn328b9r']",[]
7704,"['thx', '@', 'delta', 'for', 'having', 'glasses', 'in', 'the', '@', 'flysfo', 'delta', 'club', '!', 'awesome', 'viewing', '#', 'solareclispe2017', '#', 'solareclipse', '#', 'keepclimbing']","['club', 'solareclipse', 'keepclimbing']"
7705,"['i', 'knew', 'bart', 'was', 'getting', 'crowded']","['bart', 'crowd']"
7706,"['why', 'is', 'there', 'a', '@', 'southwestair', 'flight', 'from', '@', 'flysfo', 'to', '...', '@', 'iflyoakland', '?', '!', '?', 'pic.twitter.com/s9m6a00zqw']",[]
7707,"['official', 'flysfo', 'plane', 'spotting', 'event', ':', 'http', ':', '//youtu.be/1tqoac73_wk', '?', 'a', 'via', '@', 'youtube']","['via', 'youtube']"
7708,"['#', 'solareclispe2017', 'are', 'you', 'ready', '?', '#', 'sfopic.twitter.com/r1opftp7fm']",[]
7709,"['congrats', 'to', 'our', 'two', 'board', 'members']",['two']
7710,"['see', 'you', 'sg', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']","['see', 'sg']"
7711,"['we', ""'re"", 'ready', '!', '!', '!', 'https', ':', '//twitter.com/flytpa/status/899644303731032065', '…']",[]
7712,"['about', 'to', 'board', 'a', 'flight', 'from', '@', 'flysfo', '.', 'wondering', 'about', 'the', 'protocol', 'for', 'flights', 'during', 'a', '#', 'solareclipse', '.', 'will', 'soon', 'fund', 'out', ':', ')']","['protocol', 'solareclipse', 'fund']"
7713,"['thanks', '!', 'here', 'for', 'work', 'until', 'thurs']","['thanks', 'thurs']"
7714,"['welcome', '!']",[]
7715,"['smooth', 'flight', 'at', 'least', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['least']
7716,"['we', 'ready', '!', 'pic.twitter.com/hnv6kmnr0b']",[]
7717,"['how', 'can', 'u', 'say', '@', 'staralliance', 'gold', 'outside', 'and', 'deny', 'inside', '@', 'united', '@', 'flysfo', 't3', 'arrivals', 'lounge', '?', 'pic.twitter.com/tycq6gwyfz']","['u', 'gold', 'arrival', 'lounge']"
7718,"['@', 'flysfo', 'love', 'your', 'citizen', 'kiosk', 'check-in', 'except', 'i', ""'m"", 'not', 'sure', 'what', 'it', 'is', 'even', 'for', '...']","['love', 'kiosk', 'except', 'even']"
7719,"['early', 'morning', 'minor', 'delays', '@', 'flysfo', '.', 'no', 'major', 'delays', 'reported', 'on', 'the', 'morning', 'of', '#', 'solareclipse2017', 'see', 'https', ':', '//airlineadviser.com/airports___facilities.html', '…']","['delay', 'major', 'delay', 'see']"
7720,"['why', 'do', 'we', 'always', 'remember', 'the', '``', 'asiana', 'incident', ""''"", 'when', 'we', 'come', 'in', 'to', 'land', 'here', '?']",['always']
7721,"['sfo', 'traffic', 'growth', 'fuels', 'local', 'economies', '-', 'http', ':', '//news.theregistrysf.com/', '?', 'p=50427', '#', 'cre', '@', 'flysfo', 'pic.twitter.com/ncx9f8nqz0']","['growth', 'local', 'economy', 'cre']"
7722,"['damn', '!', 'i', 'ca', ""n't"", 'believe', 'the', 'traffic', 'jam', 'at', '@', 'flysfo', '-', 'sfo', 'airport']",[]
7723,"['this', 'is', 'an', 'lax', 'problem', '.', 'this', 'airport', 'is', 'consistently', 'the', 'worst', '.', 'burbank', 'is', 'the', 'only', 'airport', 'for', 'me', '.']","['consistently', 'bad', 'burbank']"
7724,"['hahahahaha', 'i', 'had', 'the', 'same', 'problem', 'at', '@', 'flysfo', '@', 'westjet']",['hahahahaha']
7725,"['so', 'much', 'fun', 'when', 'you', 'finally', 'get', 'into', '@', 'flysfo', 'after', 'a', 'flight', 'switch', 'and', 'a', 'delay', 'to', 'sit', 'on', 'the', 'tarmac', 'because', 'there', 'is', 'nowhere', 'for', 'us', 'to', 'park']","['much', 'delay', 'nowhere', 'u', 'park']"
